customer_tweet_id,customer_text,agent_tweet_id,agent_text,created_at
649950,", I don't have facebook anymore but your sight says I need it to log in.",649949,Hi Brett! Can you DM us your email address? We'll see what we can suggest /NH,Wed Nov 22 21:01:16 +0000 2017
649917,"Can't unlink because its tied to my FB, so I can't fix it at all. That's really fun",649916,Hey there! That's not cool. Could you send us a DM with your account's email address? We'll take a look backstage /QI,Wed Nov 22 21:13:47 +0000 2017
649908,"Hey it me, ericarose14. Listen, I don’t have premium so I understand my music listening experience is going to include ads. But when you tell me I’m going to have 30 minutes of ad free music, I want to be able to believe you! That’s all. Thanks!",649907,"Hey Erica, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /WP",Wed Nov 22 21:16:04 +0000 2017
649902,"It looks like I have to format the SD card as removable storage to get Spotify to use it, but that means I can't move apps to it?",649900,"Hi Justen, help's arrived! Just to check, have you followed the exact steps here: /FJ",Wed Nov 22 21:16:29 +0000 2017
649895,Hi. I have sent you a Dm concerning my account. I look forward to your reply.,649894,"Hey there! We just sent you a reply to your DM, we'll continue assisting you there /TF",Wed Nov 22 21:22:22 +0000 2017
653119,Ok sooooo why can’t I listen to The Fix by Nelly anymore on spotify??,653118,Hey Nicky! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /JP,Wed Nov 22 21:28:44 +0000 2017
653107,it does this,653106,"Hi there, the cavalry's here! Can you DM us your account's username and email address? We'll take a look backstage /JI",Wed Nov 22 21:33:37 +0000 2017
653093,"Guys THANK YOU SO MUCH!!! I don’t know how it happened, maybe you did nothing, but after months my “Daily Mix 1” works again!!",653092,Woohoo! This calls for a Give us a shout if you need anything else 🙂 /CG,Wed Nov 22 21:38:34 +0000 2017
653074,please reply to my private message? Been charged when I shouldn’t have been,653073,Hey Jonny! We've sent a DM your way. We'll carry on helping you there /SJ,Wed Nov 22 21:48:03 +0000 2017
653069,"Sometimes it does, sometimes it stops when I’m actively using it.",653068,That's odd. We've just sent you a DM; let's carry on chatting there /SB,Wed Nov 22 21:48:03 +0000 2017
653065,I queued a song and shuffle played something else. Why?,653064,"Hey Jason, is this something you've had a repeat issue with? Let us know what device you're using if you'd like us to help out and we can take a look! /J",Wed Nov 22 21:55:19 +0000 2017
631976,I was thank you!,631978,"Awesome, that's what we like to hear! If you need us again, just... /JQ",Wed Nov 22 21:58:39 +0000 2017
116619,"It wont let me upgrade to premium. After I put my payment info, it just goes back to the previous screen.",654667,Hey Chris! Could you send us a DM with your account's email address? We'll take a look backstage /FR,Wed Nov 22 21:59:47 +0000 2017
654580,I can’t tap my Playlists option. It only shows when I swipe down.,654579,"Hey Sonya, we're here to help! Can you let us know your device, operating system, and Spotify version? We'll see what we can suggest /JP",Wed Nov 22 22:02:27 +0000 2017
654624,Been trying to listen to your songs all day on Spotify this shit makes me sad,654623,"Hey Marcus, we understand your frustration. Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /JK",Wed Nov 22 22:17:23 +0000 2017
648645,"Hi, sorry for drop in, but have same question. Because in the payment page, we can choose xl axiata as the provider. Although when i tried it, it says that it's error. Is it a mistake or it's planned for the future?",648646,"Hey there! Can you DM us your account's username or email address, together with the error message you're getting? We'll check backstage /AP",Wed Nov 22 22:23:42 +0000 2017
79465,☹️ Does ‘Spotify cares’ enough to give an exsiting customer 99p for three months? Would help with Christmas just around the corner 🤣,654551,"Hey Ritchie! Right now, this offer's for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 🙂 /CE",Wed Nov 22 22:24:46 +0000 2017
654549,"can you reactive my hulu, por favor",654547,We'd love to help out. Could you send us a DM with your account's email address or username? We'll take a look backstage /LO,Wed Nov 22 22:25:23 +0000 2017
654546,I listen to podcasts on Spotify on multiple devices and it's a little annoying that the episodes you have listened to aren't shown as such on each device. Is that something that you have considered?,654545,"Hey Vic! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /MX",Wed Nov 22 22:25:56 +0000 2017
654539,Hey I can’t found new single “Falsa Fada” by on,654537,Hey there! Can you tell us what country your account is set to? We'll check things out /CH,Wed Nov 22 22:26:47 +0000 2017
654534,GUys nie bede zakladac osmego konta,654532,"Hey Stevie! We can help out in English via Twitter, but we also have Polish support through email at /NS",Wed Nov 22 22:26:49 +0000 2017
656560,Now change this cover on All Night by Lauren Jauregui,656559,"Hey there! Thanks for the request. To help make this happen, add your vote to this official idea here: /CH",Wed Nov 22 22:28:47 +0000 2017
656554,"Can't add credit card in new account to get premium. ""Oops ..."" message appears.",656552,Hey Rulo! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN,Wed Nov 22 22:29:00 +0000 2017
656542,"please help! I have tried updating my card info on three different browsers, cleared cookies, etc, and still can’t make it work!! I hit submit and it doesn’t do anything....SOS!!!",656541,"Hey Katharyn, help's here! Can you DM us your account's email address/username? We'll check backstage /MO",Wed Nov 22 22:31:30 +0000 2017
656495,ever since the iPhone X came out and the updates too my Spotify randomly pauses or just skips. I went to Apple it’s not my phone so my only thought is the app... please let me know why this is doing it and how to fix it. It’s Annoying af🙃,656494,Hey Megan! Can you let us know what iOS and Spotify versions you're running? We'll see what we can suggest /NS,Wed Nov 22 22:33:28 +0000 2017
115288,"I tried but it said I didn't qualify. I haven't paid for Spotify for at least a year, I believe.",656528,Hey! We're here to help. Can you DM us your account's username or email address? We'll take a look under the hood /CP,Wed Nov 22 22:33:47 +0000 2017
654559,"Will try that, thank you :)",654561,Got it. Let us know how it goes 🙂 /PX,Wed Nov 22 22:36:02 +0000 2017
656493,Spotify: version 8.4.28 iPhone: version 11.1.2,656491,Sweet. Are you getting any specific error messages? A screenshot would come in handy /NS,Wed Nov 22 22:41:05 +0000 2017
656499,went to listen to the throwback Thursday playlist before Thursday comes around again and it's gone!!! I wanted to make a list of some of my favs! Can u help a girl out???,656498,"Hi there. Unfortunately we're unable to recover the previous week's Throwback Thursday playlist. Be sure to save your favorites next time, so you don't miss out once the featured playlist changes /JU",Wed Nov 22 22:47:12 +0000 2017
649901,"Yes. There's no option to specify download location if I format the SD card to be used as extra internal storage (which is what it should be), only if I format it as removable storage.",649903,"Thanks! This is because if you format it as an extra internal storage, the app will also read it as an internal memory. This means the app will not detect any removable storage, and this option will not appear. Hope this clarifies things /JP",Wed Nov 22 22:50:49 +0000 2017
656486,It is really upsetting when the #dailymix that you've been jamming out to for a few days disappears. #feelsbadman,656485,"Hey Chris! Daily Mix refreshes regularly, so you’ll need to save your favorite tunes. To do so, tap ❤️ while it’s playing. Keep rocking 🤘 /MX",Wed Nov 22 22:52:04 +0000 2017
115305,Put Echame La Culpa on Today's Top Hits playlist.,115303,"Hey there! Rest assured your feedback's been noted and will be passed on to the right folks. Any questions, give us a shout /AN",Wed Nov 22 22:54:55 +0000 2017
656470,upgraded to family account this evening... verification codes don't work and my kids are getting invitations from their siblings! please advise,656469,"Hey there, help's here! Can you DM us your account's username or email address, including your kids'? We'll have a look backstage /AG",Wed Nov 22 22:56:01 +0000 2017
648672,I've deleted and reinstalled for a second time and it seems to be working now! There may be an issue for users with the previous iOS but the new app update... thanks for the help anyway 😸,648673,Cool! You're welcome. Let us know if you ever need us again. We'd be... 😁 /JM,Wed Nov 22 22:58:51 +0000 2017
656478,"ok sounds good. Yeh the drag and drop could use a bit of love. All good for now, thanks",656480,"Anytime! If you have anything else in mind, we're just a tweet away. /RH",Wed Nov 22 23:04:45 +0000 2017
115309,"Hey can you add 's new single ""Tell Me You Love Me"" to Today's Top Hits Playlist please since sorry not sorry isnt there anymore!!",659579,"Hey Alex, thanks for the feedback! Our Curation team are independent & use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /LO",Wed Nov 22 23:33:57 +0000 2017
656482,"Or maybe it was the 2014 one. Or even 2013. But not the 2016 one. That was such a disappointment. With all that listening data you have on me, I'd love to see it SUPER personalized. Thanks guys!",656483,"No worries! We'd suggest keeping an eye on our announcement regarding our year in review. We appreciate your comments, we'll pass them along as well /AR",Wed Nov 22 23:44:27 +0000 2017
649885,This is happening on desktop. And on mobile it seems to be picking the same few artists again and again. Every time I press shuffle it's the same few artists.,649887,"Thanks for letting us know. Is this happening when you're playing tracks in your playlists, Your Library, or both? We'll see what we can suggest 🙂 /PX",Wed Nov 22 23:54:54 +0000 2017
2922441,Spotify seems to be down all over the world? Please update us. Thank you!,2922439,Hey Ashlynn! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,Wed Nov 29 00:04:40 +0000 2017
2917985,"have to download everything again! But not doing it?! Also, search just shows an error! What’s the fix? I have had this for a while now",2917984,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:07:45 +0000 2017
2917975,can’t search anything but tracks are still playing fine?,2917974,Hey Joe! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:07:47 +0000 2017
2917833,Why playing up 😥,2917832,Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:08:10 +0000 2017
2917967,"iOS app not working. iPhone 7, latest update. When ever I try to do anything I get they below screen shot. Tried reinstalling and restarting, but no dice. My library is the only part that works. Help!",2917966,Hey Rob! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:08:36 +0000 2017
2917955,"When ""Merry Christmas, Happy Holidays"" from comes on at work & you want to sing along loudly but can't. #TheStruggleIsReal",2917954,"Hey Breanna, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",Wed Nov 29 00:09:48 +0000 2017
2908633,Same problem. iPhone 7 w/ latest iOS,2908645,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:10:20 +0000 2017
2917939,What's wrong with ARGH,2917938,Hey there! Everything should be running smoothly now. Let us know if this is still happening /CE,Wed Nov 29 00:10:45 +0000 2017
2917937,is down FML,2917936,Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:10:47 +0000 2017
2917827,Why won’t my app work today?,2917826,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:10:47 +0000 2017
2917935,someone hacked into my account...,2917934,"Hey there, sorry to hear that! Can you DM us your account's email address and username? We'll take a look backstage /KL",Wed Nov 29 00:11:04 +0000 2017
2917924,problems with streaming at the moment?,2917922,Hey Claus! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,Wed Nov 29 00:12:33 +0000 2017
2917906,guess you're down,2917904,Hey there! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,Wed Nov 29 00:14:20 +0000 2017
2908634,"Same issue here with me and my mum, we both have IPhone SE ‘s",2908646,"Hi there, thanks for bearing with us. Spotify should be working perfectly again! /JS",Wed Nov 29 00:14:31 +0000 2017
2917895,App is giving error 😫 i tried everything btw,2917894,"Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",Wed Nov 29 00:14:50 +0000 2017
2917891,"Getting this error message on .. reinstalled, did cold reboot and cleared ram.. someone send help 😭😭 #spotify",2917890,Hey Nicole! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:15:04 +0000 2017
2917889,is something down? Spotify’s not loading...,2917888,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:15:14 +0000 2017
2917883,either this or a blank screen will pop up when I try to search an artist,2917882,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:16:00 +0000 2017
2917875,"hi, I have been one your first clients since you guys launched the app. It has been a fantastic experience. But you guys took out one of my favorites artist. I would like to know why...?",2917874,Hey there! Can you let us know which artist that is? DM us your account's email address. We'll take a look /RB,Wed Nov 29 00:16:23 +0000 2017
2917861,Is your service currently offline?,2917860,"Hi there, thanks for bearing with us. Spotify should be working perfectly again! /CE",Wed Nov 29 00:16:59 +0000 2017
2917857,"Spotify works with the Bose client but since half an hour not with your own client (iPhone, latest iOS).",2917856,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:17:15 +0000 2017
2917855,"is there something going on with the iPhone app? I can’t get anything except 5 songs to load. Tried rebooting, re-installing. Nothing works.",2917854,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:17:30 +0000 2017
2917849,plz fix my Spotify I need it,2917848,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:17:47 +0000 2017
2917839,my Spotify is down on both my phone and tablet... help!! 😭😭,2917838,Hey Katy! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:18:49 +0000 2017
2917835,why is my Spotify messing up,2917834,"Hi there, thanks for bearing with us. Spotify should be working perfectly again! /FR",Wed Nov 29 00:19:07 +0000 2017
2917806,fix your app cunts,2917805,Hey Tim! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:23:03 +0000 2017
2917802,my playlist keeps auto liking trash songs,2917801,"Hey there, that's not cool. Can you sign out everywhere to see if that helps? You can find more info about that here: Let us know how it goes /DT",Wed Nov 29 00:23:51 +0000 2017
2917762,is Spotify down at the moment ? Any search for anything or Home not working,2917761,Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:28:03 +0000 2017
2919433,any issues today? I’ve been trying to use on my phone for a half hour. Keep getting “try again”. Never happened before,2919432,Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:28:18 +0000 2017
2920665,Yo fix your fucking shit you cunts,2920664,Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:30:08 +0000 2017
2936263,Is anything up with your servers today? Just wondering because I miss you! Haha,2936262,"Hey. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now! /CE",Wed Nov 29 00:30:50 +0000 2017
2930614,How the heck do you listen to music when is down😫,2930612,Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:32:42 +0000 2017
2917941,thank you i love u,2917943,"We love you too! If you need anything else, remember​ we're just a tweet away /FR",Wed Nov 29 00:34:34 +0000 2017
2919447,"hello i have problems with my familiar premium plan, my family members just can't login.",2919446,"Hey, help's here! Could you DM us yours and your family member's usernames and email addresses? We'll take a look under the hood /JQ",Wed Nov 29 00:34:45 +0000 2017
2919445,Hello? ?? You're not working and I have 20 minutes to dance around my lounge room before I have to go to work!!!,2919444,"Hey Britt, sorry if you missed your routine. Everything should be running smoothly now. Let us know if you're still getting issues /GS",Wed Nov 29 00:35:11 +0000 2017
2919443,Anyone else’s app totally not working? I get an error message whenever I try to search or play a non-downloaded song. 😫⁉️,2919442,Hey Meg. This is fixed! Everything should now be running as smooth as this guy's voice: /CE,Wed Nov 29 00:35:15 +0000 2017
2919440,. do you guys have an update on when your services will be back up? Having a hard time working without my music!,2919438,Hey Jesse! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /FR,Wed Nov 29 00:35:41 +0000 2017
2919425,SHIDHBIDHBDBHID IM SORRY FOR BEING RUDE I LOVE YOU,2919424,Hey that's alright! We... /GS,Wed Nov 29 00:37:59 +0000 2017
2909855,exactly the same issue for me,2909867,"Hey Lee, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",Wed Nov 29 00:38:04 +0000 2017
2908684,I get this when searching for anything or trying to open up the home or radio bits. I can access my albums and playlists and play both downloaded and saved but can’t search for me. Latest version.,2908685,Thanks for sending the screenshot. Everything should be running smoothly now. Let us know if this is still happening /FR,Wed Nov 29 00:38:04 +0000 2017
2919417,Nope thanks so much!,2919416,"You're welcome! If there’s anything else, just let us know. We'd be happy to help /FR",Wed Nov 29 00:39:16 +0000 2017
2919405,thanks for letting someone change my email and lock me out of my account. So cool you guys don’t have a phone number to help,2919404,"Hey Mike, we'll get to the bottom of this. We currently don't offer telephone support, but we'd be more than happy to help on Twitter. Could you DM us your account's username and email address? We'll check it out /DQ",Wed Nov 29 00:40:20 +0000 2017
2919403,"dear , my survival depends on access to your music library. please fix your shit ASAP. love, troll CC:",2919402,Hey Eric! Everything should be running smoothly now. Let us know if this is still happening /FR,Wed Nov 29 00:40:42 +0000 2017
2913812,I have reinstalled but I am still getting very long ads,2913813,"Hmm, that's odd. Could you send us your account's email address along with any other screenshots you may have? We'll see what we can suggest /CG",Wed Nov 29 00:41:19 +0000 2017
2919391,Not sure what’s goin on here,2919389,Hey Sebastian! Everything should be running smoothly now. Let us know if this is still happening /FR,Wed Nov 29 00:42:49 +0000 2017
2919381,Any idea when I’ll get the music I pay for instead of a black screen?,2919380,Hey Jay! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,Wed Nov 29 00:44:44 +0000 2017
2919371,"hey, so um... Y’all are cool and everything but, I’m gonna need y’all to fix your app. I am trying to listen to and you are getting in the way of that. #HellHathNoFuryLikeMeWithoutChaka #FixIt",2919369,Hey there! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:45:27 +0000 2017
2919366,Why is my super slow or not loading at all?!,2919365,"Hey Simon, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /CE",Wed Nov 29 00:46:02 +0000 2017
2919360,"why do I get this, not a problem with my connection I checked it on other apps",2919359,Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 00:46:52 +0000 2017
2917820,"Both on the android app. I've upgraded apps, upgraded phones. I've avoided using battery saving mode, I did everything you guys respond with but it's a faulty app idk what to say",2917822,We understand your frustration. We just want to know if the tracks that gets deleted on your app are those that are saved in Your Library or the ones that you've downloaded to be used offline /AR,Wed Nov 29 00:47:13 +0000 2017
2919354,Every other album not loading....,2919352,"Hi Mark, thanks for bearing with us. Spotify should be working perfectly again! /CE",Wed Nov 29 00:47:35 +0000 2017
2919351,"hey , what's going on?",2919350,Hey Alex! Everything should be running smoothly now. Let us know if this is still happening /FR,Wed Nov 29 00:47:41 +0000 2017
2919347,it works now. Bless you 😍😍,2919346,"Awesome, we're happy to hear that! Let us know if we can help with anything else /CE",Wed Nov 29 00:48:03 +0000 2017
2917789,It works again thanks guys but I think I deserve free membership for the trauma,2917791,"Sorry to hear you feel that way. We're afraid we're unable to compensate you, but rest assured we'll pass on your feedback to the right team /JS",Wed Nov 29 00:48:39 +0000 2017
2919338,why do I pay for premium when shit never loads,2919337,Hey Steve! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:49:39 +0000 2017
2919332,hello. what's going on? #FirstWorldProblems,2919331,"Hey, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /FR",Wed Nov 29 00:50:12 +0000 2017
500978,Not working in Barry,2919314,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:52:00 +0000 2017
2919305,ayo why isnt yalls app working i dont pay for this,2919304,Hey there! Everything should be running smoothly now. Let us know if this is still happening /FR,Wed Nov 29 00:52:37 +0000 2017
2919285,Is Spotify down??,2919283,Hey Matt! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 00:54:51 +0000 2017
2919270,what's up with the app?,2919269,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:56:55 +0000 2017
500983,Not working in Brasil :/,2919256,"Hi Bruno, thanks for bearing with us. Spotify should be working perfectly again! /CE",Wed Nov 29 00:57:40 +0000 2017
2919253,"what’s going on with the tunes, guys? App is not working.",2919252,"Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 00:57:57 +0000 2017
2919370,Everything is perfect. Thank You!,2919372,"No worries! Give us a shout if you need help with anything else. Rest assured that we'll go to great lengths to get you your music, even go... /GS",Wed Nov 29 01:00:12 +0000 2017
2921949,"Hey - you guys having iOS app issues now? I have a connection but getting ""error "" screen.",2921947,Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 01:02:42 +0000 2017
2920808,"what’s up with Spotify today? None of menus will load. I’ve deleted and reinstalled the app several times, to no avail.",2920807,Hey there! Everything should be running smoothly now. Let us know if this is still happening /GS,Wed Nov 29 01:03:16 +0000 2017
2920805,So is a little broken at the moment but you can get our record on or too!,2920803,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:03:18 +0000 2017
2920789,Hey your app isn’t working.,2920788,Hey Ryan! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 01:04:09 +0000 2017
2920760,"Getting error message ""Can't play song"" for everything. Tried all the step in the troubleshooting website. Any advice?",2920758,"Hi, help's here! Can you let us know your device, operating system, and Spotify version? We'll be waiting for your reply /MG",Wed Nov 29 01:07:15 +0000 2017
2920745,AYE SORT IT OUT!! 🤬,2920744,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:08:36 +0000 2017
500987,thailand down too,2920743,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:08:51 +0000 2017
2920738,Spotify is having issues and now I am working in silence. Help me ! Is there an ETA yet?,2920736,Hey Jenn! Everything should be running smoothly now. Let us know if you're still getting issues /GS,Wed Nov 29 01:09:21 +0000 2017
2920712,why you no work?,2920711,"Hey. We've made a few tweaks backstage, so this should now be fixed up. Let us know if not! /CE",Wed Nov 29 01:11:50 +0000 2017
2920700,Thanks guys!,2920699,You're welcome. 🙂 /YM,Wed Nov 29 01:12:30 +0000 2017
2920694,"hey, why is my download cap for songs at 3400??",2920693,"Hey, help's here! We have more info at Give us a shout for anything else /JS",Wed Nov 29 01:12:48 +0000 2017
2920686,#Spotify is down. What is life? #Firstworldproblems,2920685,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:13:38 +0000 2017
2919262,Nevermind it worked after I restarted everything thx for the help though,2919264,"You're welcome! We're happy to hear everything's up and running again. If you need anything else, you know how to reach us. 🙂 /KC",Wed Nov 29 01:14:00 +0000 2017
2920680,I'm down rn,2920679,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:14:35 +0000 2017
2920678,I’m having issues on my iPhone 😞 I can’t search 😵 I still love you though! This is the first time in 5 or 6 years I’ve ever had a problem.,2920677,Hey Victor! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /CE,Wed Nov 29 01:14:44 +0000 2017
2920601,Are you experiencing issues with this evening ? At the gym and can’t stream any tunes!,2920600,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:16:46 +0000 2017
2920641,#SpotifyDown and I'm a premium too.... please fix issue!,2920640,"Hey Glenn, thanks for the report. We had a little hiccup earlier but everything should be running just fine now /YM",Wed Nov 29 01:19:47 +0000 2017
2920639,why was crazy bitch removed,2920638,"Hey, help's here! Can you let us know which country your account is set to? We'll check backstage /MG",Wed Nov 29 01:20:54 +0000 2017
2920599,Yeah - it came back online just as I was leaving the gym! #quietsession,2920598,Great! Let us know if there's anything else we can help you with 🙂 /JS,Wed Nov 29 01:21:35 +0000 2017
67708,"Certain songs are blocking Spotify from working on Mobile, and Google Devices. Example Christmas remix 2014",2920624,"Hi there, thanks for bearing with us! We had a little hiccup earlier, but everything should be running just fine now /JS",Wed Nov 29 01:22:19 +0000 2017
2913906,up and running again,2913908,Great! Glad to hear it's working. Give us a shout for anything else 🙂 /JS,Wed Nov 29 01:23:10 +0000 2017
2913896,"Thank you, it seems to be working now",2913898,No worries! Glad to hear it's working. Give us a shout for anything else 🙂 /JS,Wed Nov 29 01:24:33 +0000 2017
2913860,Nope all good now! Thanks a bunch!,2913862,No worries! Just give us a shout if the problem persists. We're... /GS,Wed Nov 29 01:25:01 +0000 2017
2920626,Radio us working as expected! 📻📻📻,2920628,Awesome! Let us know if you ever need us again. We'd be... /NQ,Wed Nov 29 01:30:55 +0000 2017
2921971,I still wish the iPad app was more like the desktop version and not the phone version. It just looks and feels really bad to use. Not how you make a tablet app at all.,2921969,Hey there! What's happening exactly when you're using the app on your tablet? Can you let us know its current iOS and Spotify versions? We'll see what we can suggest /AR,Wed Nov 29 01:32:15 +0000 2017
2826934,"I've got it working now I restarted my pc and reinstalled it, works perfectly fine now! Thanks for trying to help me!!!!",2826935,"No worries! Glad to hear it's working now. If you need a hand with anything else, don't hesitate to tweet us back 🙂 /MG",Wed Nov 29 01:32:48 +0000 2017
2921961,The music videos in the playlists now.,2921959,"Alright. Can you tell us what device, operating system, and Spotify version you're using? We'll check things out /CH",Wed Nov 29 01:36:47 +0000 2017
2921946,yup. Good now. Thanks.,2921945,No worries! Just give us a shout if the problem persists. We're... /GS,Wed Nov 29 01:54:10 +0000 2017
2924066,Any promotions for someone who wants to sign up to Premium?,2924065,Hey there! Can you DM us your account's email address? We'll take a look /RB,Wed Nov 29 02:40:39 +0000 2017
2921966,Thanks Spotify. As if I ever doubted you for a moment!,2921968,You're welcome! /RB,Wed Nov 29 02:41:38 +0000 2017
2921970,"Nothing is really “happening,” I just don’t feel like it’s a well-designed tablet app. It’s just a big phone app. The desktop interface would fit the iPad Pro much better.",2921972,"We hear you 🎧 Rest assured your feedback's been noted and will be passed on to the right folks. For anything else, just give us a shout /AN",Wed Nov 29 02:43:03 +0000 2017
2922434,Is it possible to extend the play history?,2922436,Can you tell us what exactly would you want to happen with a play history? We'll see what we can suggest /AR,Wed Nov 29 02:47:25 +0000 2017
2924053,Question: Why do songs randomly get pulled off of when the artists other songs are still there?,2924052,Hey there! Sometimes content gets temporarily removed because of licensing changes. More info here: /NQ,Wed Nov 29 02:53:17 +0000 2017
2924049,Sure. 11.1.2 and here is a screenshot to hopefully help.,2924048,Thanks! Could you try logging out > restarting your device > logging back in to see if it helps? Keep us posted /AR,Wed Nov 29 02:55:46 +0000 2017
580188,Hey India is also on the map please expand your services here too.,580189,Hey! We're launching regularly in countries around the world. Sign up here to be first to hear: /NQ,Wed Nov 29 02:55:50 +0000 2017
2925039,Woalah 4990 itu cuma pake CC ya 😣😣😣😣,2925038,"Hi, help's here! Could you DM us your email address and username? We'll take a closer look /JQ",Wed Nov 29 03:08:33 +0000 2017
2920791,Thank you!!!! So happy to have ya back,2920793,You're welcome! Give us a shout if there's anything else we can help you with. We... 😍 /JS,Wed Nov 29 03:19:36 +0000 2017
97677,Can you please update us on how long these problems will take to fix? I still can't log in due to them :/,97676,Hey! Thanks for letting us know. Everything’s looking good on our end now - are you still having this issue? /NQ,Wed Nov 29 03:24:31 +0000 2017
2925029,"Been using for a month. Holy crap its waaaay better than other paid services. Please come to India, I'd love to pay for your services.",2925028,Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: /NQ,Wed Nov 29 03:27:25 +0000 2017
2925995,kok gagal mulu ya mau ikutan promo premium 3bln nya? padahal pulsa masih cukup.,2925994,"Hey! We can help out in English via Twitter, but we also have Indonesian support via email at /AN",Wed Nov 29 03:51:41 +0000 2017
2917905,"All good, thanks!",2917907,"Awesome, we're happy to hear that! Give us a shout if we can help with anything else /CE",Wed Nov 29 03:56:38 +0000 2017
2916520,"Yep all good, thank you",2916522,Great! Glad to hear it's working. Just let us know if we can help with anything else. 💚 /BP,Wed Nov 29 03:57:38 +0000 2017
2919284,It’s all good! I love you guys.,2919286,We love you too! Enjoy the music! 💚 /BP,Wed Nov 29 03:58:33 +0000 2017
2926809,When will Reputation be on ?,2926808,"Hey, Taylor Swift's 'Reputation' isn't available to stream just yet! For now, check out the singles: /RB",Wed Nov 29 04:17:31 +0000 2017
